N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
261.08   264.41   307.43   307.09   
263.90   263.95   308.31   307.43   
264.00   264.03   308.56   307.44   
263.85   263.79   308.32   307.29   
263.88   264.04   308.19   307.28   
264.01   263.47   308.54   307.33   
264.26   263.37   308.42   307.16   
264.41   263.87   308.45   307.07   
263.97   263.48   308.63   307.33   
264.24   263.95   308.08   307.48   
263.95   264.14   307.99   307.04   
263.37   263.60   308.04   306.68   
264.32   264.32   308.49   307.29   
264.48   263.87   308.47   307.05   
264.77   263.66   308.20   307.52   
264.04   264.38   307.77   307.11   
264.06   264.50   308.05   306.60   
263.61   264.66   308.07   306.76   
264.28   263.82   308.10   307.52   
264.35   263.86   308.37   307.11   
264.00   264.17   308.33   307.92   
264.43   264.51   308.62   307.51   
263.25   263.84   308.47   307.71   
264.55   264.19   308.54   307.19   
263.83   263.50   308.61   306.96   
263.83   263.91   308.81   307.43   
264.03   263.65   308.32   307.43   
263.81   263.84   308.33   307.13   
263.94   263.66   308.78   307.20   
264.25   264.03   307.96   307.28   
264.29   263.86   308.61   307.79   
264.31   263.37   308.49   307.39   
263.65   263.89   308.64   307.13   
264.28   263.69   308.89   307.04   
264.01   264.16   308.60   307.55   
265.19   264.27   308.57   307.28   
264.49   264.63   308.42   307.13   
263.89   263.34   308.92   307.27   
264.36   263.51   308.29   307.68   
264.45   264.32   308.39   307.19   
264.81   264.04   308.76   307.30   
264.32   263.95   309.05   306.64   
264.63   263.98   307.69   307.40   
263.41   264.22   308.79   307.23   
264.70   264.37   308.62   307.16   
264.41   264.40   308.24   307.43   
263.82   264.19   308.12   307.08   
263.91   264.40   308.28   307.06   
264.26   263.86   307.65   307.17   
263.89   262.11   308.59   306.78   
264.58   263.57   308.07   306.90   
264.76   264.04   308.51   307.08   
264.08   263.83   307.66   307.58   
264.31   264.12   308.34   307.33   
263.93   263.61   307.97   307.30   
264.29   264.16   308.30   307.33   
264.28   264.51   308.76   307.38   
264.14   264.07   307.53   307.29   
264.62   264.39   308.08   307.46   
264.26   264.15   308.44   307.38   
264.41   264.45   308.12   307.04   
264.54   264.59   307.76   307.51   
264.08   264.40   308.01   307.09   
264.41   264.50   308.58   307.22   
264.48   264.09   308.55   307.32   
263.81   263.85   308.13   306.91   
264.07   263.76   308.06   307.36   
263.86   264.07   308.44   307.25   
264.22   264.28   308.30   307.74   
264.32   263.73   308.35   306.95   
263.80   264.03   308.54   307.33   
264.21   263.93   308.11   307.15   
264.56   264.46   308.58   307.38   
264.37   264.20   308.45   307.69   
264.35   264.41   308.65   307.14   
264.71   264.28   307.92   307.51   
264.33   264.67   308.74   307.59   
264.33   264.41   308.18   307.39   
264.41   264.11   307.82   307.12   
264.40   263.93   308.53   306.69   
264.03   264.26   308.39   306.17   
264.52   264.11   308.29   306.92   
264.50   264.11   308.14   307.10   
263.93   264.38   308.31   305.47   
263.97   264.12   308.13   307.16   
264.15   263.74   308.04   307.17   
264.64   264.19   308.15   307.23   
263.69   264.43   308.39   307.28   
263.66   263.58   308.46   307.07   
264.26   263.65   308.45   306.76   
263.17   263.20   308.74   307.18   
264.06   264.06   307.79   307.38   
264.21   263.74   308.19   307.48   
263.92   261.94   308.45   307.14   
264.23   264.02   308.60   307.39   
263.59   264.15   308.10   307.35   
264.28   264.38   308.37   307.26   
264.09   263.82   308.46   307.06   
263.87   263.71   308.52   307.50   
263.79   263.01   308.09   307.44   
