N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
78.89   79.03   89.98   89.88   
79.02   79.08   89.99   89.74   
79.05   79.01   89.88   89.92   
78.98   79.11   89.97   89.72   
79.03   79.13   90.02   89.77   
79.00   79.10   90.00   89.68   
78.98   79.02   89.91   89.69   
79.05   79.06   89.93   89.89   
79.01   79.04   89.97   89.88   
78.97   78.86   89.97   89.97   
79.06   79.05   90.02   89.91   
79.08   79.05   90.02   89.81   
79.07   78.99   89.99   89.71   
78.97   78.97   89.92   89.81   
79.12   78.98   89.98   89.87   
79.07   78.99   90.03   89.88   
78.92   79.01   89.96   89.86   
78.97   79.01   89.87   89.81   
79.11   79.03   89.99   89.44   
79.00   78.96   89.87   89.79   
79.01   78.98   89.94   89.72   
79.07   79.02   90.04   89.54   
78.75   79.03   90.02   89.77   
79.10   79.05   89.93   89.64   
78.99   78.97   89.97   89.82   
78.79   78.80   89.93   89.91   
78.92   78.95   89.91   89.84   
79.01   79.09   90.01   89.68   
79.00   78.93   89.89   89.90   
79.02   78.93   89.54   89.81   
79.03   78.98   89.95   89.79   
79.06   79.09   89.85   89.83   
79.06   78.99   89.99   89.85   
79.06   78.98   89.95   89.82   
79.10   79.09   89.97   89.84   
79.03   79.06   90.01   89.82   
78.98   78.99   89.87   89.85   
78.92   79.05   89.89   89.87   
78.92   78.96   89.95   89.76   
78.93   78.92   89.96   89.83   
78.93   79.04   90.05   89.89   
79.03   78.95   90.02   89.82   
78.96   79.04   89.99   89.79   
78.98   78.94   89.96   89.76   
79.01   79.07   89.87   89.89   
78.97   78.96   89.98   89.90   
78.94   79.09   89.90   89.81   
78.97   79.06   89.94   89.86   
79.00   79.06   89.94   89.72   
79.06   78.95   89.97   89.83   
78.98   78.99   89.95   89.78   
78.94   79.02   90.02   89.90   
78.98   79.13   89.89   89.85   
78.99   79.01   89.94   89.80   
79.06   78.98   89.98   89.82   
78.96   79.03   89.89   89.85   
78.96   79.13   89.97   89.72   
78.98   78.98   89.92   89.77   
79.03   79.12   89.95   89.84   
79.04   78.94   89.96   89.82   
79.00   78.99   89.96   89.85   
78.89   79.06   89.94   89.78   
78.90   78.98   89.97   89.82   
79.05   78.92   89.97   89.88   
78.98   79.04   89.98   89.87   
78.92   79.02   89.89   89.82   
79.01   79.02   89.97   89.84   
78.98   79.05   89.82   89.82   
79.03   78.97   89.94   89.79   
78.95   79.11   89.97   89.83   
79.05   78.96   90.00   89.87   
79.11   78.94   89.94   89.87   
79.02   79.05   89.97   89.82   
78.97   79.04   89.91   89.87   
78.97   79.10   89.92   89.88   
78.97   79.07   89.94   89.88   
78.91   78.94   89.91   89.82   
78.96   79.16   90.00   89.85   
79.00   79.01   90.01   89.83   
79.03   79.06   89.99   89.83   
79.11   78.98   89.96   89.85   
79.00   79.09   89.91   89.89   
79.04   79.02   89.92   89.82   
78.97   79.11   89.93   89.79   
78.99   79.13   89.97   89.84   
78.93   79.01   89.94   89.90   
78.95   79.05   89.86   89.87   
79.05   78.95   89.93   89.85   
78.98   78.96   89.94   89.88   
79.10   79.03   89.98   89.86   
79.02   79.06   89.99   89.89   
78.93   78.95   89.94   89.61   
78.98   78.99   90.01   89.86   
78.98   78.91   89.99   89.78   
79.07   79.02   89.89   89.86   
78.97   78.99   89.89   89.74   
78.99   79.01   89.98   89.73   
78.95   79.04   89.92   89.78   
79.01   79.07   89.97   89.82   
78.88   79.04   89.98   89.88   
