N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
178.70   178.49   218.27   217.10   
178.83   178.99   217.89   216.78   
178.97   178.94   217.69   217.59   
179.00   178.63   217.42   217.45   
179.17   178.80   217.14   217.00   
179.26   178.86   217.73   217.46   
179.11   178.86   218.18   216.85   
178.57   179.01   218.12   217.19   
178.54   178.65   217.88   217.78   
178.93   178.96   217.53   217.54   
178.72   178.59   217.98   217.16   
178.70   178.77   217.63   217.65   
178.92   178.91   217.39   217.40   
178.86   178.29   217.49   217.59   
178.94   178.92   217.57   217.61   
179.05   178.99   217.78   217.20   
179.20   178.65   218.21   217.37   
178.76   178.26   217.85   217.26   
179.23   178.30   218.16   217.84   
177.86   178.70   218.17   217.40   
179.08   178.39   217.92   217.00   
178.75   178.21   218.30   217.50   
179.16   178.87   217.76   216.07   
178.79   178.74   218.29   217.67   
178.45   179.07   217.39   217.30   
178.87   178.50   218.12   216.84   
178.85   178.25   217.70   217.24   
178.90   179.13   217.67   216.81   
179.17   178.75   217.71   217.41   
178.97   178.63   218.10   216.89   
178.88   178.72   217.82   217.46   
179.04   178.99   217.53   215.93   
179.08   178.93   218.12   218.04   
179.01   178.69   218.10   217.71   
178.98   178.78   217.79   218.12   
179.13   178.79   218.12   217.77   
178.82   178.94   217.75   217.16   
179.18   178.54   217.35   217.47   
179.31   178.77   217.81   217.81   
178.80   179.05   217.83   217.35   
179.06   178.85   217.97   217.72   
179.30   178.32   218.36   217.29   
178.96   179.15   217.92   217.45   
179.04   178.66   217.57   217.56   
178.66   178.41   217.26   216.98   
179.13   178.92   217.71   217.74   
179.01   178.49   218.11   217.64   
178.19   178.67   217.62   216.97   
179.30   178.59   217.86   217.13   
178.78   178.88   217.83   217.61   
179.03   178.83   217.96   217.43   
178.82   178.16   217.87   216.81   
179.12   178.82   217.54   217.65   
179.05   178.43   217.47   217.60   
178.63   178.81   217.86   217.11   
179.23   178.50   218.10   217.75   
178.92   178.64   217.81   217.40   
179.21   178.64   217.96   217.28   
178.97   178.83   218.21   217.40   
178.99   178.43   218.18   217.56   
178.80   178.67   218.13   217.16   
178.98   178.47   217.81   218.03   
178.89   178.83   217.87   217.19   
179.00   178.85   218.09   217.75   
179.04   178.22   218.08   217.86   
179.05   178.92   217.97   217.16   
178.53   178.65   217.51   216.85   
178.76   178.93   218.22   217.87   
178.99   178.76   218.05   217.66   
179.22   178.48   218.08   217.60   
179.03   178.81   218.23   217.18   
178.69   178.75   217.72   217.55   
179.52   178.81   217.99   217.79   
178.93   178.60   217.31   217.37   
179.13   178.85   217.90   217.63   
178.90   178.53   218.04   217.64   
178.96   178.39   217.53   217.58   
179.21   178.51   218.14   217.12   
178.81   179.07   217.38   217.37   
179.10   178.57   217.50   217.36   
178.94   178.71   217.90   217.03   
178.64   178.44   217.52   216.86   
178.69   178.79   217.83   217.87   
179.07   178.57   217.94   217.42   
178.07   178.57   217.34   216.62   
178.70   179.09   217.31   217.22   
178.71   178.75   217.93   217.61   
178.89   178.96   217.31   216.91   
179.05   178.93   218.11   217.23   
178.81   178.50   217.81   217.62   
179.16   178.86   218.07   217.53   
178.74   178.53   218.27   217.60   
179.01   178.33   217.53   217.60   
178.96   178.81   218.19   217.78   
179.03   178.52   217.58   217.54   
179.10   178.60   218.16   217.79   
179.05   178.79   217.48   216.84   
179.06   178.68   217.98   217.71   
178.89   178.89   217.87   217.60   
178.73   178.75   217.61   216.93   
