N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
208.78   210.26   260.99   260.09   
210.85   210.81   260.71   260.07   
210.77   210.71   261.42   258.55   
210.56   210.43   261.21   260.02   
211.07   210.78   260.93   260.29   
210.42   210.58   260.94   260.34   
210.90   210.80   261.02   260.40   
210.65   210.60   261.49   260.00   
210.49   210.55   261.51   259.84   
210.79   210.72   261.16   260.68   
210.71   211.15   261.67   260.65   
211.34   210.74   261.20   260.24   
211.45   211.08   261.25   260.12   
211.26   211.13   261.51   260.00   
210.93   210.59   261.69   259.93   
211.74   211.23   261.35   260.19   
211.08   210.72   261.29   260.59   
210.57   210.89   261.79   260.31   
210.84   211.23   261.23   260.34   
210.64   210.54   260.66   260.63   
211.12   210.88   262.02   260.68   
211.16   210.47   261.79   260.54   
210.75   210.42   261.63   260.29   
211.54   211.27   262.21   260.39   
211.29   210.73   261.51   260.36   
211.21   210.92   261.33   260.48   
210.89   211.13   261.27   260.21   
209.70   210.83   261.77   260.47   
211.56   210.74   261.61   260.75   
211.02   211.14   261.22   260.91   
211.29   211.10   261.49   260.48   
211.57   210.21   261.18   260.82   
211.79   211.51   261.87   260.19   
211.01   210.53   261.15   260.48   
211.86   211.08   261.49   260.28   
211.63   211.04   261.95   260.18   
211.56   211.44   261.85   260.88   
210.75   210.82   261.37   260.09   
210.70   210.39   261.38   260.37   
210.99   210.37   261.40   260.71   
211.24   210.85   261.55   260.33   
211.12   210.97   261.82   260.61   
211.23   211.06   261.51   260.90   
211.13   210.82   262.03   260.67   
211.28   211.55   261.74   260.79   
211.35   210.63   261.80   260.07   
211.05   210.98   261.84   261.26   
211.21   210.94   261.57   260.70   
211.89   211.17   261.54   260.59   
210.98   210.94   261.42   260.49   
211.59   211.30   261.88   260.13   
211.38   210.79   261.71   260.80   
211.26   210.82   261.37   260.46   
211.19   210.96   261.72   260.65   
211.27   210.98   261.73   260.52   
210.97   211.14   261.63   260.50   
211.34   211.20   261.64   260.76   
210.72   211.31   261.18   260.73   
211.40   211.06   261.89   260.55   
211.32   211.23   261.90   260.40   
211.04   210.90   262.10   260.83   
211.19   211.08   261.34   260.52   
211.29   211.15   261.63   260.99   
211.01   211.27   261.81   260.80   
211.45   211.16   261.82   260.42   
210.87   211.07   261.33   260.53   
211.61   211.21   261.31   260.57   
211.25   210.97   261.98   260.57   
211.35   210.76   261.85   260.94   
211.02   210.74   261.79   260.75   
211.39   210.90   261.64   260.30   
211.39   211.18   261.23   260.42   
211.78   210.61   261.20   260.42   
211.29   210.46   261.36   260.51   
211.18   210.82   261.79   260.83   
211.63   210.73   261.50   260.45   
211.18   210.71   262.11   260.11   
211.28   211.38   261.56   261.05   
211.20   211.10   261.85   261.25   
211.41   210.82   261.77   260.77   
210.86   211.05   262.22   260.48   
211.22   211.48   261.81   260.74   
211.09   210.61   262.04   261.50   
210.91   210.74   261.35   260.51   
211.16   211.55   261.09   260.30   
211.25   211.29   261.83   260.17   
211.12   210.78   261.41   259.89   
211.45   211.18   261.79   260.42   
211.18   210.42   262.06   260.53   
211.24   211.02   261.71   260.93   
210.94   210.93   261.61   260.86   
210.98   210.67   262.14   260.78   
211.81   211.56   261.66   260.51   
211.34   210.95   261.34   260.97   
211.01   211.49   261.83   261.02   
211.16   210.88   261.96   260.49   
211.46   211.00   262.16   260.46   
211.20   211.42   261.43   259.89   
211.01   211.29   262.41   260.76   
211.35   210.92   261.69   260.92   
