N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
254.68   257.17   308.70   305.98   
257.28   257.22   308.85   306.67   
256.67   257.04   308.91   306.07   
257.96   256.53   308.53   306.63   
257.54   257.53   309.11   306.51   
257.07   257.24   308.32   306.62   
257.56   257.18   308.64   306.25   
257.54   257.25   309.26   306.43   
257.61   257.60   309.23   306.48   
257.64   257.10   309.02   305.95   
257.41   257.40   309.36   306.27   
257.24   257.64   307.65   305.68   
257.65   257.32   309.03   306.37   
257.40   257.15   309.31   306.64   
257.44   257.17   308.63   306.46   
257.39   257.14   308.93   306.54   
257.90   257.42   309.04   306.07   
257.75   256.64   308.62   305.71   
257.90   257.17   309.60   306.35   
256.98   257.33   308.95   306.17   
257.78   257.13   309.75   306.46   
257.33   257.44   308.99   306.78   
257.72   257.08   309.14   306.98   
257.84   257.10   308.53   305.87   
256.97   257.14   308.98   306.46   
257.35   257.24   308.78   306.42   
257.57   257.22   308.63   306.83   
255.93   257.22   308.70   305.79   
257.15   257.38   309.00   306.27   
257.53   257.26   309.25   306.74   
257.79   257.15   308.12   306.81   
257.23   257.46   308.95   306.74   
257.44   257.49   308.10   306.87   
257.28   256.76   308.93   306.72   
256.96   256.70   308.79   306.47   
257.56   257.05   308.52   306.58   
257.82   255.93   309.20   306.60   
257.80   257.41   309.02   306.74   
257.40   257.47   309.39   305.50   
257.81   257.28   308.60   306.78   
258.10   258.03   309.45   306.93   
257.99   257.75   309.11   306.50   
257.76   257.62   308.90   306.75   
258.11   257.13   309.24   306.54   
257.52   257.17   309.05   306.92   
258.06   257.20   308.77   306.79   
257.66   256.86   309.09   306.34   
257.05   257.54   309.00   306.52   
257.58   257.36   308.86   306.52   
257.89   257.37   308.90   306.85   
257.48   257.17   309.40   307.14   
257.65   257.08   308.94   306.79   
257.54   257.27   309.44   306.67   
257.82   257.27   308.91   306.56   
257.78   257.62   309.07   306.87   
257.45   257.60   309.53   306.29   
257.42   257.04   309.41   306.38   
257.92   257.60   308.23   306.76   
258.13   257.12   308.50   306.64   
257.80   257.10   308.77   305.69   
257.50   257.41   308.76   306.04   
257.98   257.19   308.43   307.43   
257.03   257.33   309.36   306.28   
257.96   257.42   309.03   306.24   
257.79   257.10   308.99   306.33   
257.61   257.28   308.95   306.64   
257.85   257.17   309.14   306.83   
257.77   257.62   309.15   306.89   
257.88   257.39   309.61   306.93   
258.07   257.17   309.12   307.33   
257.52   257.18   309.24   306.79   
256.85   257.48   309.76   306.88   
257.80   257.14   309.12   307.45   
257.38   257.34   308.62   306.61   
257.75   257.76   308.57   306.71   
257.89   256.60   308.99   306.08   
257.33   257.40   309.52   306.44   
257.01   257.29   309.68   306.67   
257.84   257.46   309.13   306.84   
257.70   256.96   308.49   306.80   
257.56   257.07   309.38   307.03   
257.76   256.97   309.50   306.75   
257.61   256.76   309.20   306.94   
257.57   257.07   308.90   307.40   
257.54   257.11   308.65   306.61   
257.57   257.65   308.69   306.89   
257.57   256.41   309.21   306.30   
256.92   257.14   308.75   306.27   
257.49   257.21   308.96   306.89   
256.45   256.56   309.18   306.40   
257.19   257.13   309.12   306.80   
257.62   256.63   309.48   306.99   
257.37   256.98   309.02   306.90   
257.17   256.81   309.44   307.17   
257.27   256.58   309.09   307.11   
257.61   256.26   309.43   307.10   
257.65   257.21   309.67   307.06   
257.31   257.11   309.57   306.94   
256.81   256.76   309.48   306.63   
257.22   257.25   308.79   307.42   
