N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
170.53   171.02   208.33   208.23   
171.13   170.29   208.69   208.43   
171.20   170.66   208.45   207.57   
170.84   169.42   208.59   208.36   
171.11   171.01   208.63   208.25   
170.87   170.53   208.50   208.07   
171.27   170.66   208.86   208.18   
171.06   170.94   208.23   208.10   
171.31   170.63   207.81   207.91   
171.08   170.94   208.58   208.34   
170.94   170.60   208.39   208.44   
171.10   171.03   208.44   207.96   
170.94   170.79   208.27   208.31   
171.03   170.93   208.24   207.89   
170.82   170.88   208.49   207.93   
171.01   170.97   208.56   208.14   
171.27   170.91   208.21   208.06   
171.01   170.58   208.49   208.28   
170.76   170.52   208.49   207.87   
171.06   170.80   208.52   208.17   
171.04   170.71   208.29   208.45   
170.81   170.78   208.36   207.94   
170.43   170.92   208.37   208.04   
171.16   170.94   208.59   208.20   
170.84   171.14   208.38   208.29   
170.76   171.10   208.22   208.15   
171.03   170.71   208.36   208.01   
170.89   170.45   208.18   208.31   
170.87   170.49   208.24   207.98   
171.13   170.76   208.55   208.33   
171.17   170.61   208.21   207.74   
170.57   170.75   208.13   208.10   
170.80   171.04   208.52   207.80   
170.52   170.70   208.53   208.17   
170.66   170.60   208.55   208.03   
171.03   170.57   208.14   207.84   
170.78   170.83   208.23   208.10   
171.07   170.66   208.49   207.89   
171.04   170.63   207.91   207.98   
170.82   170.44   208.42   207.96   
171.04   170.11   208.24   207.71   
170.96   170.57   208.40   208.14   
170.68   170.59   208.30   207.22   
170.94   170.50   208.03   207.84   
170.98   170.37   208.37   207.83   
171.15   170.91   207.84   208.04   
170.85   170.69   208.55   207.91   
170.67   170.61   208.42   208.45   
171.27   170.90   208.14   208.07   
170.83   170.76   207.98   207.87   
170.57   170.60   207.94   208.16   
170.73   170.94   208.41   208.23   
171.13   171.15   208.83   208.02   
170.94   170.74   208.40   208.00   
170.85   170.87   208.25   207.96   
170.97   170.66   208.17   208.20   
170.75   170.54   208.11   207.92   
171.04   170.56   208.07   207.99   
171.22   170.88   208.03   208.13   
170.84   170.71   208.31   208.09   
171.35   170.86   208.37   208.01   
170.71   170.81   208.12   207.94   
170.81   170.69   208.20   208.09   
170.64   170.49   208.43   208.19   
170.34   170.71   208.35   208.33   
170.56   170.83   208.45   207.78   
170.89   171.05   208.45   208.49   
170.97   170.80   208.68   208.01   
171.02   170.91   208.49   208.07   
170.71   171.17   208.07   208.04   
170.65   170.70   208.23   207.88   
171.07   170.77   208.21   208.03   
171.18   170.89   208.69   207.99   
171.05   170.83   208.42   207.80   
171.00   170.72   208.45   207.57   
171.08   170.82   208.16   208.35   
170.82   170.71   208.36   208.04   
170.92   170.95   208.08   207.85   
170.94   170.59   208.40   208.09   
171.14   170.78   208.36   208.23   
171.06   171.07   208.42   208.05   
170.72   170.84   208.77   207.95   
171.07   171.09   208.31   208.35   
170.87   170.37   208.45   208.18   
170.84   170.63   208.16   208.04   
171.23   170.78   208.45   208.17   
170.81   170.41   208.28   207.88   
171.00   170.55   207.95   208.15   
170.92   170.45   208.39   207.92   
171.02   170.56   207.83   208.08   
170.69   170.39   208.61   207.39   
170.74   170.86   208.06   207.78   
170.89   170.62   208.51   208.14   
170.80   170.87   208.24   207.97   
170.81   170.93   208.27   208.18   
170.94   170.78   208.17   208.14   
170.83   170.91   208.52   208.09   
170.82   170.72   208.39   207.93   
170.73   170.81   208.46   207.96   
171.00   170.57   208.15   208.04   
