N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
43.75   43.75   47.77   47.66   
43.84   43.79   47.76   47.65   
43.82   43.83   47.73   47.67   
43.81   43.84   47.72   47.68   
43.77   43.84   47.69   47.67   
43.82   43.84   47.76   47.67   
43.83   43.83   47.74   47.67   
43.83   43.79   47.77   47.65   
43.84   43.85   47.73   47.66   
43.87   43.82   47.72   47.66   
43.82   43.84   47.74   47.66   
43.82   43.83   47.73   47.66   
43.83   43.88   47.74   47.66   
43.84   43.83   47.71   47.67   
43.85   43.85   47.75   47.66   
43.83   43.81   47.76   47.65   
43.82   43.83   47.72   47.66   
43.82   43.85   47.73   47.67   
43.86   43.83   47.73   47.67   
43.81   43.83   47.71   47.64   
43.85   43.84   47.69   47.65   
43.84   43.78   47.74   47.69   
43.93   43.83   47.73   47.67   
43.80   43.80   47.73   47.67   
43.83   43.84   47.74   47.67   
43.85   43.84   47.76   47.66   
43.87   43.82   47.74   47.67   
43.85   43.84   47.77   47.68   
43.80   43.83   47.78   47.68   
43.88   43.84   47.79   47.66   
43.87   43.84   47.74   47.66   
43.85   43.82   47.74   47.65   
43.76   43.84   47.73   47.66   
43.81   43.81   47.75   47.68   
43.84   43.82   47.72   47.67   
43.87   43.81   47.74   47.64   
43.82   43.71   47.74   47.68   
43.78   43.82   47.71   47.65   
43.82   43.70   47.70   47.68   
43.82   43.83   47.76   47.64   
43.80   43.84   47.58   47.64   
43.78   43.86   47.76   47.66   
43.83   43.84   47.79   47.67   
43.84   43.81   47.75   47.65   
43.76   43.79   47.71   47.66   
43.81   43.82   47.72   47.65   
43.80   43.82   47.74   47.66   
43.82   43.84   47.75   47.66   
43.82   43.83   47.73   47.66   
43.87   43.82   47.75   47.65   
43.79   43.79   47.74   47.67   
43.84   43.87   47.72   47.66   
43.83   43.83   47.77   47.65   
43.86   43.78   47.74   47.64   
43.83   43.84   47.73   47.65   
43.83   43.82   47.73   47.65   
43.84   43.80   47.75   47.66   
43.81   43.84   47.75   47.65   
43.80   43.83   47.73   47.64   
43.82   43.80   47.75   47.66   
43.84   43.82   47.76   47.69   
43.85   43.84   47.76   47.66   
43.85   43.81   47.74   47.67   
43.81   43.83   47.74   47.66   
43.82   43.83   47.69   47.65   
43.84   43.83   47.71   47.66   
43.80   43.85   47.73   47.69   
43.81   43.84   47.74   47.66   
43.83   43.83   47.75   47.66   
43.81   43.83   47.75   47.70   
43.83   43.83   47.75   47.56   
43.69   43.86   47.71   47.65   
43.80   43.82   47.79   47.67   
43.81   43.84   47.73   47.58   
43.71   43.78   47.68   47.65   
43.83   43.85   47.75   47.65   
43.82   43.81   47.80   47.65   
43.81   43.81   47.67   47.62   
43.82   43.84   47.70   47.66   
43.80   43.85   47.73   47.67   
43.79   43.84   47.79   47.63   
43.74   43.74   47.72   47.63   
43.80   43.80   47.74   47.66   
43.81   43.85   47.79   47.64   
43.82   43.82   47.73   47.68   
43.70   43.77   47.71   47.63   
43.76   43.85   47.75   47.66   
43.83   43.84   47.73   47.66   
43.79   43.82   47.79   47.65   
43.80   43.81   47.73   47.63   
43.82   43.81   47.65   47.63   
43.79   43.85   47.74   47.67   
43.82   43.83   47.73   47.65   
43.82   43.82   47.79   47.67   
43.77   43.75   47.72   47.61   
43.76   43.81   47.72   47.65   
43.81   43.81   47.72   47.67   
43.83   43.79   47.77   47.66   
43.82   43.86   47.74   47.64   
43.80   43.80   47.69   47.63   
