N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
258.44   261.64   308.38   307.19   
261.55   261.52   308.53   306.24   
261.56   260.85   309.02   306.86   
261.92   261.18   308.58   307.23   
262.23   261.45   308.70   306.58   
262.15   260.71   308.67   306.98   
262.14   261.71   308.75   306.85   
261.62   261.57   309.00   306.69   
262.41   261.47   308.18   306.84   
261.66   261.88   308.61   306.74   
262.00   260.94   308.44   306.02   
261.81   261.72   308.56   307.03   
261.20   261.63   308.69   306.50   
261.85   261.80   308.49   306.74   
262.26   261.46   308.71   306.50   
261.16   261.74   308.46   306.66   
261.77   261.14   308.17   306.75   
261.64   260.98   308.65   306.76   
261.53   261.36   308.76   305.94   
262.36   261.43   308.76   306.73   
261.84   261.97   308.24   306.69   
261.56   261.38   308.80   306.62   
262.12   261.83   308.96   306.90   
262.11   260.72   308.92   307.11   
262.02   261.48   308.61   307.08   
262.24   261.76   308.79   307.34   
262.20   261.50   309.01   305.96   
262.45   261.06   309.34   306.74   
261.41   261.96   308.87   306.88   
261.94   261.63   308.20   306.43   
261.86   261.68   309.08   306.95   
261.38   261.87   308.97   306.68   
262.12   261.62   308.97   306.28   
261.68   261.32   308.44   306.87   
262.04   261.43   309.19   307.27   
262.75   262.22   308.96   307.06   
262.07   262.16   308.61   306.97   
262.32   261.81   308.56   306.95   
262.07   261.69   308.10   307.12   
262.36   261.64   309.17   306.73   
262.04   261.91   309.00   307.08   
262.62   261.76   308.58   307.14   
262.23   261.88   308.85   307.10   
261.26   261.43   308.65   306.61   
262.11   261.48   308.77   306.49   
260.57   260.98   307.87   306.44   
261.78   261.29   308.85   306.29   
261.17   261.45   308.87   306.08   
261.43   260.95   308.67   307.00   
261.85   261.64   308.18   306.52   
261.34   261.75   309.31   306.78   
261.42   261.34   308.53   305.69   
261.91   259.60   308.93   307.06   
261.71   261.26   307.28   307.57   
261.75   261.85   308.90   306.19   
262.34   261.12   308.89   306.89   
261.68   261.63   308.67   307.11   
261.60   261.13   309.11   307.11   
261.95   260.71   308.96   306.32   
262.07   261.22   309.31   306.10   
261.29   261.17   309.16   306.97   
261.75   261.40   307.79   306.51   
261.51   261.52   308.95   306.78   
261.95   260.96   307.81   306.60   
261.33   261.18   308.58   305.92   
261.61   260.60   308.80   306.57   
261.51   261.08   308.89   306.78   
261.70   261.26   308.41   306.55   
262.07   261.53   308.80   306.98   
261.48   261.80   308.68   305.89   
261.61   260.43   309.06   306.10   
260.69   261.43   309.03   307.22   
261.84   261.41   308.79   306.42   
261.33   261.06   309.00   306.30   
261.53   261.72   308.83   306.97   
261.55   261.14   308.60   306.63   
261.45   261.40   308.61   306.80   
261.74   260.06   308.86   307.21   
261.66   260.91   308.91   307.22   
262.31   261.38   308.87   307.04   
261.14   261.05   308.52   306.44   
261.75   261.32   309.01   307.22   
261.34   261.49   309.32   306.91   
262.03   260.79   308.92   307.17   
262.07   261.56   309.02   307.03   
261.97   261.86   308.81   306.64   
262.36   261.86   308.73   306.41   
261.98   261.57   308.96   306.94   
261.87   261.16   308.81   307.06   
261.35   261.50   308.97   306.29   
261.50   261.59   309.14   306.83   
261.59   261.73   308.54   306.60   
261.77   261.58   308.80   306.58   
260.68   261.09   308.64   306.81   
261.73   261.57   308.61   306.75   
261.61   261.10   308.78   306.87   
260.21   261.10   309.19   306.93   
261.46   261.88   309.33   307.30   
261.93   261.31   309.23   307.18   
261.22   261.09   309.43   307.01   
