N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
226.67   227.70   279.33   278.22   
228.39   227.36   279.78   277.66   
227.46   227.68   279.82   277.45   
228.31   227.98   279.65   277.80   
227.64   227.48   279.55   278.10   
228.27   227.38   280.18   277.99   
227.51   227.20   279.69   278.45   
228.46   227.82   279.71   277.70   
227.75   227.32   279.67   277.78   
228.08   227.90   280.07   278.39   
227.82   226.85   279.20   277.90   
227.82   228.17   279.91   278.08   
227.85   227.48   279.98   278.04   
227.59   228.41   279.89   278.64   
228.45   227.62   279.98   277.52   
227.58   227.86   279.75   277.96   
227.82   228.38   279.75   277.98   
227.90   227.30   279.35   277.90   
228.06   227.59   279.80   278.24   
227.92   227.26   279.75   278.19   
226.95   228.08   279.16   277.99   
227.61   227.70   279.49   278.62   
227.87   226.40   280.04   278.17   
227.43   227.80   279.98   277.90   
227.84   228.01   278.63   278.23   
226.59   227.49   280.17   277.57   
228.24   227.90   279.63   277.83   
228.01   227.64   279.59   277.97   
228.53   227.33   279.43   277.87   
227.86   227.25   279.73   277.42   
227.65   228.14   279.72   278.31   
228.25   227.73   279.26   277.58   
227.39   227.90   279.81   277.77   
228.47   227.90   279.68   277.95   
228.19   226.99   279.88   278.29   
228.31   227.37   280.62   278.14   
227.65   227.65   279.97   277.62   
228.51   227.27   280.20   278.11   
227.77   227.66   279.84   277.51   
228.14   227.32   279.57   277.95   
227.99   228.01   279.79   278.47   
228.22   227.36   279.86   278.20   
228.06   227.91   279.78   278.82   
228.30   227.85   278.34   277.89   
228.04   227.94   279.99   278.02   
227.83   227.73   280.02   278.08   
228.51   227.85   280.00   278.23   
228.25   227.32   279.93   278.37   
228.19   227.86   279.91   278.49   
228.29   227.40   280.12   277.76   
227.88   227.68   279.51   277.81   
228.11   227.17   279.71   277.99   
228.84   227.75   280.42   278.54   
227.95   228.03   279.83   278.07   
228.32   227.81   279.49   278.43   
228.33   227.70   279.86   277.68   
228.20   227.73   279.91   278.78   
227.72   227.76   279.98   277.31   
227.42   227.67   279.77   277.77   
228.04   227.35   279.81   278.03   
227.81   227.51   279.52   278.02   
227.92   227.27   279.92   278.55   
227.24   227.29   279.78   277.97   
228.20   227.47   280.29   278.03   
227.85   227.69   279.60   278.50   
228.01   227.21   279.89   278.32   
228.03   227.93   279.69   278.38   
227.95   226.87   280.15   277.74   
228.26   227.10   280.10   278.20   
228.00   227.22   279.76   278.62   
227.69   227.67   280.10   278.05   
227.87   227.90   280.16   278.32   
228.02   227.52   280.68   278.05   
228.24   227.82   279.55   278.57   
227.88   226.12   279.26   278.32   
228.23   227.41   280.34   277.83   
228.47   227.60   280.40   278.63   
228.12   227.83   279.51   278.26   
228.11   228.03   279.11   277.51   
228.26   227.73   279.74   278.14   
227.38   227.84   280.26   277.95   
228.24   227.08   280.27   277.85   
228.17   227.59   279.62   277.57   
227.86   227.03   279.91   278.72   
227.88   227.78   280.12   278.15   
228.10   227.66   279.44   278.55   
227.82   227.19   280.24   277.96   
227.72   227.95   279.53   277.58   
228.01   227.09   279.41   278.74   
227.95   227.47   279.87   278.37   
227.83   227.65   279.41   278.42   
228.15   227.70   279.88   278.33   
227.52   227.29   279.66   278.39   
228.33   227.80   279.93   278.57   
228.43   227.49   280.10   278.66   
228.03   227.59   280.25   278.76   
227.74   227.34   279.41   278.45   
228.23   227.86   280.16   278.60   
227.75   227.25   279.70   277.66   
228.23   227.91   279.76   278.38   
