N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
127.24   127.13   149.57   149.49   
127.24   127.07   149.42   149.20   
127.47   127.00   149.37   149.25   
127.41   126.99   149.60   148.82   
127.16   127.24   149.42   149.06   
127.46   126.81   149.10   149.24   
127.49   127.18   148.86   148.71   
127.47   127.18   149.19   149.00   
127.27   126.57   149.45   149.29   
127.68   127.05   149.15   149.25   
127.42   127.47   149.21   148.97   
127.70   127.19   149.40   149.50   
127.46   127.45   149.14   149.28   
127.33   127.44   149.18   149.37   
127.60   127.29   148.98   148.92   
127.45   127.35   149.46   149.48   
127.49   127.16   149.21   149.20   
127.57   127.24   149.41   149.26   
127.43   126.88   149.43   149.44   
127.60   127.03   149.08   149.33   
127.65   127.33   149.32   149.37   
127.68   127.05   149.14   148.92   
127.42   127.20   149.44   149.04   
127.50   127.18   149.39   149.26   
127.27   127.37   149.58   149.10   
127.58   126.91   149.08   148.95   
127.65   127.12   149.34   149.39   
127.53   127.26   149.23   148.89   
127.18   127.03   149.44   149.21   
127.27   127.19   149.68   149.09   
127.37   127.41   149.58   149.34   
127.28   127.22   149.22   149.27   
127.57   127.18   149.59   149.14   
127.48   127.02   149.30   148.81   
127.33   127.08   149.47   149.06   
127.45   127.09   149.02   149.01   
127.27   127.48   149.19   148.96   
127.25   127.11   149.32   149.04   
127.39   127.16   149.54   149.47   
127.48   127.20   149.50   149.32   
127.38   127.41   149.27   149.09   
127.56   127.29   149.07   149.37   
127.44   127.03   149.23   149.51   
127.42   127.23   149.06   149.42   
127.41   127.22   149.36   149.61   
127.25   127.23   149.31   148.98   
127.31   127.06   149.42   149.01   
127.42   127.12   149.02   148.93   
127.26   127.17   149.54   148.95   
127.29   127.13   149.13   149.61   
127.09   127.10   149.22   149.30   
127.48   127.00   149.39   149.28   
127.42   127.35   149.36   149.32   
127.32   127.32   149.37   149.21   
127.39   127.16   148.76   149.43   
127.29   126.89   148.75   149.09   
127.39   127.16   149.18   148.86   
127.35   127.24   149.00   149.15   
126.97   127.46   149.33   149.57   
127.54   127.36   149.30   149.01   
127.53   127.22   149.39   149.04   
127.38   127.21   149.52   149.42   
127.43   127.10   149.38   149.60   
127.43   126.91   149.48   149.37   
127.57   127.27   149.17   149.33   
127.45   127.18   149.44   149.27   
127.30   127.14   149.03   149.44   
127.33   127.07   149.44   149.19   
127.61   127.25   149.59   149.62   
127.38   127.20   149.30   149.35   
127.54   127.32   149.06   149.50   
127.24   127.44   149.43   149.46   
127.30   126.90   149.56   149.50   
127.46   127.29   149.42   149.36   
127.12   127.36   149.49   149.38   
127.17   127.24   149.51   149.14   
127.77   127.15   148.98   149.37   
127.56   127.43   149.61   149.32   
127.65   127.22   149.36   149.52   
127.49   127.30   149.24   149.42   
127.37   127.28   149.14   149.52   
127.52   127.20   149.59   149.18   
127.37   127.48   149.10   149.18   
127.46   126.83   148.85   149.39   
127.55   127.33   149.47   149.46   
127.41   126.93   149.30   149.01   
127.17   127.32   149.26   149.31   
127.03   126.78   149.47   148.97   
127.33   126.77   148.98   149.44   
127.55   127.45   149.11   149.18   
127.43   127.29   149.43   149.40   
127.57   127.28   149.31   149.19   
127.48   127.06   149.46   149.11   
127.32   127.06   149.30   149.03   
127.30   127.34   149.34   149.68   
127.43   127.14   149.28   149.31   
127.03   127.09   149.14   149.42   
127.47   127.33   149.38   149.49   
127.65   127.25   149.25   149.13   
127.38   126.98   149.48   149.26   
