N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
198.95   199.45   247.08   246.65   
199.68   199.13   247.45   246.88   
200.12   199.14   247.43   246.88   
199.71   199.25   247.25   246.68   
199.41   198.86   246.97   246.42   
199.51   198.99   247.20   246.73   
199.66   199.54   246.96   246.43   
199.93   199.30   247.27   246.51   
199.80   199.00   247.65   245.62   
199.90   199.20   247.27   246.73   
199.98   199.47   247.52   246.36   
200.17   199.41   247.57   247.10   
200.09   199.39   247.02   246.27   
199.88   198.90   247.43   246.91   
199.87   199.19   247.30   246.47   
199.66   199.30   247.41   246.67   
199.48   199.06   247.02   246.86   
200.08   199.48   247.63   246.88   
199.49   199.29   247.14   245.99   
199.16   199.38   247.20   246.54   
199.84   199.01   247.14   246.27   
198.87   198.87   247.38   246.17   
199.80   199.49   246.83   246.54   
199.72   199.51   247.33   246.45   
199.50   198.99   247.24   246.67   
199.95   199.13   247.06   247.07   
199.71   199.37   246.94   246.63   
200.06   199.38   247.39   246.38   
199.49   198.70   247.48   246.49   
199.80   199.30   246.85   246.89   
199.73   199.22   247.55   246.67   
198.75   199.22   247.67   246.80   
199.46   199.35   247.77   246.40   
199.80   199.05   247.63   246.74   
199.53   199.22   247.34   246.59   
199.86   199.09   247.49   246.98   
199.39   199.17   247.70   246.86   
199.81   199.20   246.92   246.69   
199.69   199.24   247.96   247.06   
199.88   198.84   247.39   247.00   
199.89   199.13   247.61   246.76   
199.88   199.53   247.60   246.93   
199.68   199.11   246.99   246.93   
199.60   199.20   248.08   246.66   
199.34   199.03   247.35   246.49   
199.72   199.26   247.88   246.61   
200.00   199.37   246.62   246.73   
199.77   199.26   247.50   246.79   
199.43   199.38   247.70   246.79   
199.58   199.48   247.81   246.74   
199.47   199.26   247.56   246.64   
200.19   198.99   247.53   247.18   
200.13   199.43   248.04   246.88   
199.20   199.59   247.71   246.92   
199.98   199.04   247.99   247.12   
200.27   199.48   247.54   247.08   
200.13   199.46   247.90   247.52   
199.53   199.45   247.36   247.29   
199.94   199.70   247.70   247.05   
199.92   199.56   247.85   246.54   
199.85   199.41   247.55   247.18   
200.09   199.50   247.98   246.89   
200.19   199.78   247.94   246.61   
199.66   199.25   247.67   246.73   
199.91   199.20   248.16   246.90   
199.72   199.30   247.83   246.58   
199.87   199.64   247.76   247.22   
200.20   199.49   247.47   247.03   
200.12   199.25   247.96   247.04   
199.99   199.23   247.58   246.85   
199.37   199.33   247.85   246.99   
200.01   199.34   248.09   246.70   
199.66   198.89   247.53   246.61   
199.96   199.26   247.91   247.14   
200.18   199.56   247.99   247.48   
199.99   199.63   247.62   247.21   
199.78   199.44   247.37   247.33   
200.02   199.05   247.92   246.60   
199.31   199.61   247.60   247.10   
199.67   199.61   247.90   246.92   
199.72   199.77   247.82   247.06   
200.16   199.50   247.67   247.06   
199.60   199.39   247.27   247.29   
200.28   198.95   247.85   246.76   
199.93   199.44   248.28   246.97   
199.92   199.55   247.32   247.03   
200.08   199.58   247.84   246.89   
199.93   199.33   246.79   246.84   
199.71   199.25   247.67   246.71   
199.81   199.49   247.60   247.03   
199.96   199.49   247.81   246.95   
199.94   199.20   247.83   246.89   
199.97   198.86   247.66   246.78   
199.83   199.06   248.07   247.12   
199.55   199.51   247.95   247.32   
199.57   198.98   248.05   246.81   
199.98   199.74   247.67   246.85   
200.19   199.22   247.45   246.99   
200.26   199.31   247.88   247.16   
199.64   199.73   247.60   246.76   
