N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
139.51   139.45   165.62   165.82   
139.57   139.73   166.03   165.84   
139.82   139.37   165.91   166.00   
139.78   139.46   166.03   165.89   
139.38   139.54   165.86   165.74   
139.67   139.39   165.72   165.49   
139.64   139.43   165.72   165.80   
139.68   139.53   164.89   165.56   
139.44   139.49   165.69   165.50   
139.88   139.72   165.92   165.80   
139.59   139.49   165.60   165.58   
139.49   139.41   165.98   165.46   
139.63   139.34   165.87   165.68   
139.82   139.24   165.85   166.05   
139.71   139.33   165.73   165.67   
139.66   139.57   165.97   165.61   
139.59   139.31   165.68   165.92   
139.87   139.39   165.97   165.51   
139.76   139.34   165.95   165.70   
139.58   139.55   165.58   165.70   
139.70   139.47   166.02   165.65   
139.65   139.28   165.46   165.78   
139.81   139.48   165.95   165.76   
139.54   139.39   165.97   165.77   
139.65   139.60   165.87   165.70   
139.73   139.44   166.08   166.07   
139.82   139.41   166.02   165.45   
139.76   139.40   165.87   165.74   
139.98   139.30   166.07   165.96   
139.83   139.39   165.98   165.91   
139.71   139.43   165.73   166.12   
139.68   139.32   165.62   165.70   
139.64   139.54   165.88   165.85   
139.61   139.43   165.50   165.88   
139.61   139.36   165.90   165.43   
139.70   139.42   165.74   165.43   
139.49   139.14   166.08   166.04   
139.78   139.40   165.94   165.84   
139.75   139.40   165.73   165.68   
139.52   138.83   165.83   165.78   
139.63   139.68   165.92   165.62   
139.75   139.43   166.05   165.78   
139.65   138.94   165.60   165.40   
139.47   139.23   165.74   166.06   
139.75   139.71   165.90   165.75   
139.63   139.28   165.76   165.67   
139.74   139.56   165.77   165.74   
139.75   139.52   165.89   165.79   
139.69   139.36   165.99   165.62   
139.70   139.44   165.98   165.58   
139.68   139.46   165.95   165.51   
139.61   139.47   165.75   165.78   
139.68   139.64   165.80   165.75   
139.75   139.38   165.92   165.88   
139.73   139.50   165.89   165.64   
139.78   139.33   165.90   165.96   
139.40   139.52   165.84   165.78   
139.58   139.44   165.60   166.03   
139.51   139.45   165.60   165.57   
139.77   139.46   165.78   165.26   
139.78   139.44   165.78   165.80   
139.78   139.35   165.76   165.80   
139.62   139.72   165.97   165.68   
139.68   139.48   165.61   165.60   
139.74   139.52   165.64   165.57   
139.77   139.45   165.63   165.99   
139.81   139.30   165.96   165.90   
139.82   139.73   165.80   165.42   
139.56   139.18   165.82   165.62   
139.80   139.39   165.78   165.84   
139.88   139.69   166.05   166.11   
139.79   139.46   165.84   165.80   
139.89   139.15   165.91   165.87   
139.84   139.61   165.85   165.98   
139.83   139.39   165.73   165.82   
139.68   139.43   166.09   166.08   
139.85   139.48   165.87   165.60   
139.57   139.39   165.91   166.11   
139.74   139.31   165.62   165.63   
139.72   139.53   165.53   165.75   
139.91   139.36   165.63   165.89   
139.69   139.52   165.75   165.77   
140.02   139.63   165.63   165.81   
139.98   139.50   165.83   165.84   
139.74   139.61   165.78   165.58   
139.87   139.37   165.76   165.55   
139.60   139.42   165.91   165.41   
139.49   139.50   165.96   165.74   
139.36   139.30   165.83   165.79   
139.80   139.32   165.74   165.87   
139.71   139.28   165.41   165.70   
139.56   139.52   165.69   165.52   
139.59   139.61   165.72   165.99   
139.77   139.50   165.98   165.90   
139.58   139.47   165.93   165.65   
140.06   139.41   165.93   165.85   
139.63   139.56   165.70   165.81   
139.63   139.47   165.80   165.82   
139.59   139.46   166.00   165.65   
139.31   139.45   165.85   165.90   
