N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
47.82   48.13   64.99   53.09   1.93   
49.29   49.20   65.59   53.09   1.99   
49.08   49.21   65.40   52.89   1.97   
49.54   48.90   65.56   53.01   2.06   
49.58   48.88   65.90   53.18   2.07   
49.35   49.23   66.11   52.95   2.06   
49.22   49.17   66.13   53.19   2.06   
49.30   49.21   66.24   53.10   2.06   
49.54   49.05   66.17   53.19   2.08   
49.50   48.80   66.13   52.86   2.06   
49.47   48.49   66.10   52.75   2.06   
49.48   49.20   66.04   52.70   2.06   
49.37   49.22   66.26   52.57   2.07   
49.34   49.08   65.72   52.60   2.06   
49.52   49.06   65.31   53.26   2.07   
49.52   49.03   66.12   53.26   2.06   
49.43   48.96   65.63   53.17   2.06   
49.47   48.97   66.21   53.17   2.06   
49.34   49.12   65.88   53.12   2.05   
49.30   49.12   66.24   53.23   2.08   
49.26   49.17   66.01   53.18   2.06   
49.40   49.19   66.12   53.15   2.06   
49.44   49.19   66.17   52.93   2.06   
49.50   49.06   66.19   52.68   2.07   
49.53   48.60   66.19   52.98   2.08   
49.34   49.20   65.43   53.21   2.07   
48.90   49.18   65.47   53.25   2.03   
48.08   49.21   65.43   53.05   2.01   
49.55   48.92   66.30   53.16   2.06   
49.46   48.74   66.17   52.93   2.07   
49.00   48.93   65.81   53.22   2.06   
49.38   48.98   65.88   52.90   2.05   
49.14   49.21   65.90   53.18   2.06   
49.50   48.83   66.26   52.84   2.06   
49.23   49.05   65.83   53.04   2.05   
49.30   49.20   65.74   52.83   2.06   
49.19   49.11   66.17   53.03   2.05   
49.40   49.19   65.81   52.86   2.06   
49.25   49.08   65.72   53.15   2.05   
49.54   49.09   65.65   53.19   2.06   
49.52   48.95   66.04   53.25   2.06   
49.55   49.05   66.06   52.84   2.06   
49.48   48.69   65.92   53.10   2.06   
49.44   49.05   66.21   53.15   2.06   
49.05   49.07   66.24   53.14   2.05   
49.53   49.19   65.70   53.16   2.07   
49.55   48.90   65.61   53.19   2.07   
49.48   48.91   65.70   52.49   2.06   
49.53   49.08   66.13   52.92   2.08   
49.57   49.10   66.13   52.66   2.07   
49.52   49.20   65.50   53.20   2.07   
49.60   49.21   65.66   52.93   2.06   
49.47   49.19   65.81   52.93   2.06   
49.58   48.82   65.92   53.13   2.09   
49.60   48.90   66.21   52.66   2.07   
49.43   49.08   66.06   53.22   2.06   
49.34   48.38   66.12   53.19   2.05   
49.26   48.97   66.24   52.86   2.07   
49.26   48.82   65.59   52.70   2.08   
47.90   46.59   59.27   51.65   2.00   
49.53   48.95   65.81   53.07   2.07   
49.63   48.78   66.00   53.01   2.07   
49.40   49.20   65.61   53.05   2.06   
49.49   49.20   65.29   53.12   2.07   
49.50   49.12   65.64   53.15   2.06   
49.40   49.05   66.12   53.04   2.09   
48.91   47.73   61.52   49.75   2.06   
48.91   49.20   66.06   53.20   2.03   
49.21   49.17   65.86   52.85   2.05   
49.49   49.02   66.13   52.73   2.07   
49.56   49.10   66.24   52.98   2.07   
49.54   49.15   66.01   52.99   2.06   
49.46   49.18   66.03   53.03   2.06   
49.43   49.19   66.24   52.60   2.06   
49.11   48.45   65.48   53.12   2.04   
49.50   49.08   64.92   53.18   2.06   
49.52   48.76   65.20   53.25   2.08   
49.50   48.99   66.13   52.99   2.06   
49.44   48.97   66.08   53.10   2.06   
49.37   49.05   65.91   52.75   2.08   
49.35   49.08   66.12   53.28   2.07   
49.34   49.20   64.97   53.22   2.07   
49.60   49.02   66.12   53.23   2.07   
49.50   49.14   66.23   52.98   2.06   
49.52   49.05   66.13   52.97   2.07   
49.55   49.08   66.15   53.06   2.07   
49.24   49.19   66.08   53.01   2.05   
49.55   49.19   65.61   53.15   2.07   
49.41   49.17   65.70   52.83   2.05   
49.50   48.90   66.23   53.15   2.06   
49.58   48.85   66.21   52.97   2.08   
49.21   48.99   66.12   53.23   2.05   
48.56   49.19   66.01   53.25   2.02   
49.26   48.90   66.17   53.00   2.05   
49.54   48.70   66.25   53.08   2.07   
49.23   49.12   66.08   53.15   2.07   
49.50   49.20   66.00   52.86   2.07   
49.58   49.20   65.79   52.90   2.06   
49.38   49.20   66.23   52.92   2.06   
49.58   49.03   65.10   53.14   2.06   
