N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
111.81   142.72   131.79   124.29   1.60   
134.24   137.57   134.59   133.70   2.11   
121.57   125.51   121.52   109.33   1.76   
136.76   135.93   122.45   119.47   2.04   
120.03   122.04   125.27   114.61   2.02   
119.47   123.27   119.82   113.10   2.02   
129.68   117.12   122.96   115.16   2.04   
124.69   139.26   127.26   130.31   1.85   
134.11   136.51   128.07   130.51   2.09   
120.12   132.99   113.26   135.23   2.04   
119.33   119.67   124.74   120.12   1.89   
121.75   122.06   124.86   116.17   1.88   
121.11   118.53   130.65   114.61   2.00   
123.48   115.43   108.70   114.01   2.05   
119.50   122.42   116.67   134.45   1.86   
121.97   125.98   132.16   133.49   1.83   
118.07   128.41   133.35   127.52   1.76   
133.87   135.60   133.56   115.21   1.95   
121.77   134.92   133.47   125.20   2.04   
121.77   137.69   132.45   118.69   1.86   
134.57   139.99   123.83   132.82   2.06   
124.99   134.11   127.94   135.66   2.10   
137.01   129.85   128.89   127.05   1.98   
137.83   127.39   126.91   136.36   2.14   
134.24   133.90   128.96   128.20   2.16   
129.98   134.57   130.78   129.67   2.01   
129.33   128.63   134.15   134.97   2.00   
119.84   135.38   134.29   133.05   1.81   
118.36   136.29   130.01   135.59   1.80   
120.20   139.37   113.32   134.52   1.76   
135.60   119.33   121.52   121.77   1.95   
134.68   140.72   128.07   132.16   2.25   
119.58   137.80   134.00   119.40   1.88   
138.65   138.77   136.75   125.13   2.20   
135.93   137.24   131.21   131.16   1.96   
125.98   134.24   135.81   120.55   2.03   
133.66   119.22   138.65   131.00   1.98   
121.95   123.54   132.23   131.95   1.94   
137.83   132.55   129.32   130.29   2.05   
125.70   139.11   115.28   123.71   2.09   
131.79   119.14   133.12   134.00   2.00   
119.50   135.82   121.21   119.94   1.80   
122.33   140.45   131.52   132.66   1.81   
121.57   139.87   137.44   124.49   1.76   
124.78   134.00   129.80   135.52   2.04   
134.57   130.08   133.12   129.87   2.05   
127.29   129.85   131.65   133.33   2.05   
135.00   128.41   134.99   131.50   2.08   
126.88   118.86   137.69   126.46   1.93   
137.57   134.22   127.05   136.22   2.28   
136.04   120.59   131.36   115.72   1.90   
134.46   136.87   132.09   121.52   2.15   
132.99   135.96   126.32   112.36   1.94   
134.11   125.39   137.54   131.65   1.91   
131.25   141.22   126.57   133.56   2.10   
124.90   134.11   125.00   136.22   1.88   
133.44   135.60   126.32   133.26   2.12   
133.90   125.02   130.78   123.77   2.21   
125.02   121.49   130.65   122.82   1.85   
138.91   127.78   132.38   131.72   2.07   
126.50   124.11   124.03   122.76   1.97   
122.06   128.41   124.15   133.86   1.78   
131.48   134.22   135.45   131.59   1.97   
119.47   142.36   131.86   126.65   1.79   
133.90   127.49   139.21   132.89   1.97   
119.05   140.72   134.45   134.31   1.75   
117.14   137.21   132.75   124.15   1.88   
126.29   134.00   127.33   123.95   1.79   
123.54   125.70   130.58   118.05   1.97   
128.91   119.33   123.97   126.32   2.08   
136.76   133.87   137.46   125.92   2.21   
126.60   121.95   134.68   121.94   1.84   
131.35   138.06   122.27   120.54   1.92   
121.11   127.20   134.52   129.67   1.90   
118.59   136.07   129.04   131.86   1.75   
121.86   140.37   122.25   134.16   1.81   
124.14   136.87   125.99   135.14   2.01   
119.75   131.35   135.98   134.16   1.84   
121.14   123.63   131.36   129.04   1.93   
127.49   125.79   134.83   136.14   1.88   
134.92   138.28   132.89   125.20   2.07   
130.71   124.69   132.75   119.28   1.92   
121.49   130.61   136.27   128.01   1.80   
126.60   132.65   130.16   118.34   1.88   
119.41   138.51   136.14   122.39   1.79   
116.96   138.06   125.91   122.78   1.84   
136.54   131.79   136.59   115.16   2.05   
138.88   139.49   131.07   116.67   2.07   
134.78   118.61   134.59   134.31   1.98   
136.04   126.60   127.12   133.12   2.20   
139.00   136.76   137.29   132.45   2.09   
131.79   133.58   136.12   132.02   1.94   
128.19   126.29   130.07   122.82   1.88   
119.05   121.03   134.38   129.87   1.79   
125.20   125.09   134.07   128.35   1.86   
127.39   130.18   125.66   130.14   1.87   
134.57   132.89   128.61   115.44   2.28   
126.98   143.89   132.96   129.80   2.14   
127.20   134.57   126.97   139.38   2.05   
120.40   119.33   139.52   128.91   1.98   
