N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
29.21   48.87   48.13   51.96   1.19   
49.21   48.83   65.27   52.76   2.04   
49.50   47.53   49.30   52.39   2.03   
47.67   45.65   63.99   52.06   1.95   
48.78   49.44   64.71   52.61   2.00   
48.85   49.05   64.01   52.82   1.99   
49.11   48.96   64.66   51.47   2.02   
49.41   48.63   65.31   52.40   2.04   
49.46   48.88   65.81   52.85   2.04   
49.15   48.66   65.94   52.48   2.02   
48.84   49.06   64.59   53.18   2.01   
48.95   49.03   64.00   53.06   2.00   
48.94   48.92   63.93   52.66   2.00   
48.95   49.17   64.73   52.68   2.00   
48.96   48.88   64.57   52.31   2.00   
49.14   48.72   65.66   52.40   2.02   
48.96   49.02   65.81   52.85   2.02   
49.15   48.86   64.36   50.82   2.07   
49.60   49.02   64.52   53.03   2.04   
49.80   48.19   64.50   53.44   2.05   
49.48   49.16   65.11   52.46   2.01   
49.29   48.80   64.72   52.73   1.99   
48.75   49.58   64.94   52.60   1.99   
48.71   49.50   64.36   53.09   2.00   
49.29   48.93   65.54   53.02   2.03   
49.72   48.93   65.75   52.99   2.06   
49.84   48.49   66.54   52.01   2.03   
49.61   48.49   66.69   52.58   2.02   
49.00   49.05   64.71   53.08   2.01   
49.17   49.02   64.10   53.60   2.03   
47.77   48.88   65.16   50.19   2.09   
48.31   48.86   64.52   53.18   1.99   
48.97   49.02   65.48   52.29   1.98   
49.28   48.28   66.19   52.41   2.02   
48.95   49.19   66.17   52.85   2.00   
49.22   48.93   65.29   53.05   2.03   
49.55   48.88   64.86   53.26   2.04   
49.86   48.59   65.20   53.37   2.06   
49.37   49.01   64.86   52.61   2.00   
49.21   48.88   64.90   52.78   2.00   
48.77   49.53   64.81   52.55   1.98   
48.88   49.55   64.24   53.08   2.09   
49.46   48.91   65.90   53.00   2.09   
38.05   49.07   48.57   51.68   1.64   
47.65   47.93   63.83   52.42   2.02   
48.93   49.44   64.64   53.13   2.09   
49.00   49.26   64.99   52.91   2.08   
49.53   48.98   66.28   52.89   2.10   
49.56   48.44   66.43   52.64   2.10   
49.55   48.71   66.28   52.65   2.10   
49.03   49.05   65.01   53.24   2.09   
48.80   49.37   64.22   53.55   2.09   
49.28   49.23   64.46   53.06   2.10   
49.43   48.62   65.22   52.79   2.09   
49.20   48.91   65.26   52.46   2.07   
48.63   49.21   66.24   52.46   2.07   
49.44   49.06   66.33   52.82   2.11   
49.60   48.95   58.69   49.95   2.05   
47.39   46.69   63.78   52.15   1.94   
49.49   48.65   65.27   52.60   2.00   
49.26   49.05   65.04   52.83   2.00   
48.75   49.58   64.07   53.01   1.98   
48.59   49.21   65.41   52.97   2.01   
49.44   48.56   66.59   53.06   2.03   
49.77   48.68   62.99   52.95   2.04   
49.55   48.78   66.37   52.62   2.04   
47.92   47.15   63.63   53.44   1.97   
48.87   49.46   64.90   52.75   1.99   
48.96   49.31   64.33   53.17   2.02   
49.43   49.23   64.43   53.16   2.03   
49.46   48.76   65.29   52.34   2.01   
49.21   48.74   66.02   52.53   2.00   
49.54   48.82   66.46   52.67   2.03   
48.76   49.21   66.28   52.70   2.00   
49.17   48.95   65.48   53.11   2.04   
49.87   48.69   64.38   53.51   2.05   
49.84   48.91   64.12   53.43   2.04   
49.31   48.91   65.15   52.45   2.00   
49.01   48.81   64.88   52.63   1.98   
48.78   49.43   64.78   52.52   1.98   
48.90   49.28   64.19   52.98   2.01   
49.03   48.95   65.74   53.08   2.03   
49.77   48.47   65.72   52.99   2.05   
49.75   48.44   66.54   51.97   2.05   
49.61   48.51   66.32   52.61   2.02   
48.12   46.50   60.93   51.58   2.08   
48.40   49.35   64.36   52.93   2.00   
49.50   49.17   64.24   53.12   2.03   
49.45   49.19   65.32   52.48   2.01   
48.88   48.27   66.33   52.58   1.99   
48.82   48.88   65.90   52.76   2.01   
48.99   49.12   66.23   52.64   2.01   
49.20   49.20   65.99   53.18   2.03   
49.75   48.90   64.41   53.49   2.05   
49.78   48.97   63.83   53.38   2.06   
49.32   49.08   64.83   52.81   1.99   
49.29   49.20   65.02   52.71   2.00   
48.44   47.99   64.53   51.26   1.98   
48.11   48.80   65.66   53.11   2.06   
48.31   48.69   64.95   52.97   2.01   
