N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
31.23   47.07   50.35   51.62   1.29   
48.55   47.69   58.93   50.67   2.01   
48.43   48.09   64.33   51.81   2.06   
48.13   48.13   64.27   51.64   2.10   
49.08   47.76   64.38   51.05   2.08   
48.59   48.09   63.84   51.19   2.06   
48.81   47.81   63.36   51.69   2.09   
48.66   47.87   61.38   49.21   2.06   
47.52   47.92   62.34   51.76   2.06   
48.69   48.44   62.88   51.26   2.08   
48.65   48.32   63.98   51.64   2.09   
48.45   48.08   64.31   51.65   2.08   
48.56   48.22   64.41   51.29   2.11   
49.11   47.64   63.64   51.18   2.09   
47.95   48.05   63.66   51.05   2.05   
48.95   48.11   63.91   51.61   2.09   
47.79   47.89   64.19   51.12   2.02   
47.20   46.39   62.26   51.64   2.02   
45.82   47.66   56.80   50.81   1.87   
48.16   47.55   64.05   51.75   2.05   
48.74   45.67   63.43   49.79   2.05   
46.20   45.47   63.63   48.92   1.89   
46.51   46.91   57.62   50.98   1.91   
48.60   48.12   63.76   51.58   1.99   
47.56   44.98   61.35   49.03   1.95   
45.48   47.52   62.86   51.62   1.90   
48.62   47.96   62.00   51.85   2.02   
48.75   47.25   63.68   51.62   2.00   
47.69   48.72   64.28   51.71   2.03   
48.68   48.21   63.88   51.39   2.02   
49.15   47.96   63.86   50.79   2.02   
46.40   47.93   57.39   51.55   1.99   
48.40   48.37   63.26   50.54   2.28   
45.31   46.47   63.08   51.61   1.92   
48.15   48.38   63.26   51.79   2.04   
48.74   48.51   63.84   51.95   2.08   
48.71   47.42   64.00   52.04   2.07   
48.34   47.80   63.58   51.23   2.04   
48.53   48.13   63.83   51.59   2.08   
48.81   48.08   63.51   50.97   2.07   
47.72   48.15   62.96   51.59   2.03   
49.01   45.48   62.03   51.60   2.08   
48.50   48.25   63.27   51.03   2.07   
48.05   48.12   62.83   51.82   2.09   
48.74   47.49   63.26   50.80   2.10   
47.77   47.55   60.21   50.54   1.98   
48.28   48.68   64.71   52.15   2.04   
48.63   48.49   63.27   51.59   2.09   
49.03   48.41   60.09   50.83   2.07   
47.53   48.15   64.40   51.30   2.01   
48.87   47.89   63.53   51.77   2.06   
46.24   45.62   63.41   49.84   1.97   
43.41   47.56   58.37   51.79   1.80   
48.57   46.95   64.22   51.13   1.97   
48.24   47.83   63.98   51.62   1.97   
48.69   48.56   63.86   51.65   2.00   
48.87   48.34   64.01   51.55   2.00   
48.93   47.06   63.86   50.96   1.99   
48.41   48.08   64.02   51.50   2.12   
48.69   47.04   64.10   51.45   1.98   
48.93   48.59   64.07   52.11   1.99   
47.87   48.24   62.96   51.97   1.99   
49.03   47.79   63.53   52.12   2.03   
48.81   47.87   64.76   51.89   2.07   
48.44   48.49   61.94   51.04   2.09   
48.54   48.50   63.43   51.92   2.09   
49.14   47.25   64.10   51.07   2.08   
49.17   48.12   56.02   51.24   2.13   
48.86   48.08   63.61   52.11   2.06   
47.38   44.06   49.86   47.89   1.94   
46.53   46.27   56.47   48.77   2.09   
47.61   44.84   61.94   51.23   2.02   
48.17   46.20   63.11   51.51   2.13   
45.75   48.08   60.50   49.11   1.94   
47.16   47.95   63.85   49.94   2.04   
47.59   44.91   62.47   47.63   2.06   
46.81   45.79   62.65   49.69   1.94   
45.11   46.99   54.60   47.27   2.01   
47.80   46.89   57.60   47.06   2.06   
46.51   46.18   62.35   49.42   1.97   
46.00   47.36   58.06   50.70   1.88   
48.49   46.91   62.48   50.32   2.19   
44.78   47.63   59.82   51.67   1.91   
48.50   47.86   61.15   48.13   2.01   
47.57   45.55   54.43   47.71   2.17   
45.47   46.37   55.17   51.06   1.93   
48.40   46.31   63.09   46.89   2.12   
44.87   46.09   56.55   50.35   1.86   
48.46   45.88   62.48   51.19   2.03   
47.58   45.99   56.06   49.34   2.06   
47.28   45.66   61.19   48.21   1.99   
46.71   46.65   61.21   51.28   2.03   
48.15   47.95   60.73   48.17   2.06   
45.82   46.87   55.87   46.22   1.96   
45.06   44.76   52.73   48.37   1.95   
47.25   46.14   62.52   48.63   2.03   
46.54   45.22   59.73   47.88   2.17   
47.02   46.07   59.42   48.22   1.96   
47.43   45.83   62.86   47.71   1.96   
46.23   46.01   54.33   50.95   1.89   
