N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
92.39   95.46   95.16   113.96   1.53   
121.95   120.76   114.49   114.08   2.03   
122.62   119.84   114.46   116.33   2.08   
124.71   118.95   116.68   113.21   2.05   
123.84   122.06   114.34   113.90   2.08   
118.86   119.30   114.40   114.56   1.99   
122.53   119.92   115.23   114.17   2.04   
122.80   120.12   113.47   112.74   2.06   
122.62   120.03   114.94   114.01   2.03   
122.78   120.94   114.51   114.12   2.03   
121.11   121.40   114.56   115.89   2.01   
122.80   119.94   115.04   114.46   2.06   
121.14   119.30   113.91   114.01   2.03   
120.29   119.60   113.53   113.90   1.99   
119.75   121.03   114.46   114.51   1.99   
123.36   126.07   115.44   114.34   2.02   
120.29   95.14   94.67   113.85   2.00   
123.36   118.78   114.83   113.21   2.02   
122.98   122.13   115.78   113.85   2.01   
122.24   126.19   116.35   114.72   2.01   
120.31   125.09   116.00   112.79   1.93   
119.50   125.11   115.21   113.80   1.91   
122.06   122.69   115.39   114.73   2.03   
123.48   119.67   114.89   115.33   2.02   
122.62   119.94   114.01   117.24   2.06   
124.23   119.92   115.67   112.84   2.03   
123.93   122.80   114.77   115.84   2.03   
122.15   122.22   120.25   112.99   2.04   
122.51   121.86   113.85   115.33   2.00   
120.40   121.11   113.85   114.68   1.97   
121.49   121.75   115.89   114.99   1.99   
121.86   121.29   115.84   115.06   1.94   
123.63   120.03   115.16   113.85   1.99   
121.03   119.14   114.17   114.13   2.01   
123.18   121.75   114.23   114.39   2.00   
121.75   119.67   116.40   114.01   2.04   
123.07   121.86   114.83   113.21   2.07   
121.68   123.27   114.01   114.99   2.03   
119.41   120.85   114.29   115.82   1.94   
121.11   121.40   117.76   114.78   2.07   
122.71   121.95   114.22   113.54   1.95   
119.60   121.29   116.05   114.18   2.02   
122.98   92.44   95.13   113.91   2.06   
122.51   121.86   114.17   114.78   1.98   
123.16   120.85   115.72   114.29   2.05   
125.51   119.58   117.19   113.68   2.08   
122.89   120.48   115.27   116.07   2.07   
124.99   124.23   113.31   114.73   2.10   
124.99   119.30   114.46   111.74   2.04   
121.95   121.31   114.12   114.01   1.98   
123.07   123.66   114.72   114.83   2.00   
120.03   121.31   114.99   114.23   2.00   
120.20   120.66   114.95   115.49   1.93   
119.94   123.63   113.27   113.63   2.00   
121.57   120.14   114.94   117.24   2.03   
124.60   123.09   115.21   114.89   2.12   
125.58   121.31   114.83   113.96   2.09   
120.12   120.85   115.93   114.13   2.00   
120.48   119.50   113.85   113.05   2.02   
121.03   124.14   114.94   116.11   2.00   
123.09   119.75   115.84   113.31   2.01   
124.51   117.65   114.73   115.11   2.07   
125.11   118.53   115.27   114.39   2.08   
122.62   119.92   113.74   113.64   2.06   
122.42   119.41   115.21   114.12   1.98   
122.33   120.66   115.00   114.34   2.05   
125.48   122.51   113.85   113.64   2.07   
121.95   119.94   115.94   113.64   2.03   
122.69   120.31   113.16   113.69   2.05   
122.42   119.50   114.78   114.46   2.04   
122.89   121.31   114.29   114.34   2.03   
122.98   120.94   114.56   113.80   2.04   
122.78   120.48   114.01   114.23   2.03   
121.86   119.86   115.06   112.56   2.04   
123.09   121.03   120.05   114.78   2.03   
123.16   120.85   114.18   114.17   2.02   
122.80   119.94   114.77   114.29   2.05   
123.18   120.48   114.82   113.32   2.05   
122.33   118.86   114.78   112.72   2.02   
121.95   120.48   113.81   113.80   2.01   
122.24   120.94   115.49   112.99   2.02   
122.51   120.40   114.61   113.86   2.02   
122.42   120.57   114.89   112.36   2.05   
122.51   119.22   114.46   113.09   2.05   
122.60   118.44   113.21   122.45   2.06   
120.76   124.81   116.28   114.66   1.94   
117.38   121.68   114.61   115.77   1.86   
120.74   121.14   115.88   114.18   1.98   
122.51   122.24   114.66   114.01   2.04   
124.02   119.41   114.07   114.07   2.04   
121.77   121.31   114.61   115.88   2.04   
122.71   120.03   114.83   114.34   2.05   
124.81   123.84   115.60   115.06   2.00   
121.11   123.09   113.26   114.56   2.02   
121.66   121.03   114.07   112.89   2.01   
122.80   125.58   114.46   114.39   2.03   
122.42   121.31   114.94   114.40   2.01   
120.66   121.22   114.83   115.04   2.00   
123.75   120.57   114.78   114.29   2.02   
121.75   95.64   94.31   114.94   2.00   
